id	Mal1_Veh_MSt	Mal2_Veh_MSt	Mal3_Veh_MSt	Mal1_Veh_AreaX	Mal2_Veh_AreaX	Mal3_Veh_AreaX	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
unown2765	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
unown2766	100	85	61	160	78	39	84.96717781112547	0.0780021129597625	0.4916455377211614	0.15865518340980386	0.8739405492916689	0.986788614791596
HLX	1	8	12	5	5	4	5.983612402626476	-0.7347631446583163	1.2392321726248343	-0.5929180672432064	0.5532359860837431	NA
unown2767	697	509	541	858	779	662	665.3096913693486	0.31328949541525625	0.2182496957360475	1.435463606758703	0.15115503181109893	0.6869445929528877
NDUFAF2	1126	1098	1119	1332	1495	1165	1207.9623001566142	0.15921101232485707	0.17876406793371274	0.8906208846393778	0.3731325912019133	0.870151326925134
TMEM60	434	494	459	505	650	425	486.5626881207281	0.078424119063508893	0.20663677632777672	0.37952643501904504	0.7042969777298742	0.9653579897575096
RSBN1L	452	421	398	501	556	371	442.2716998404262	0.0660163577989573	0.19946439759715986	0.3309681256114916	0.7406685620515769	0.9702092314383444
unown2768	123	118	93	102	105	106	107.13485525266975	-0.1602181552208188	0.31364397095765695	-0.5108281046551627	0.6094714276831912	0.9408507817196017
HHIP	70	33	20	53	100	91	59.619535146825015	0.946555984456383	0.5223444611381374	1.8121298393667855	0.06996613671900201	0.5041860705971147
unown2769	277	362	306	237	441	238	304.2545746506868	-0.17028142789362893	0.2732004209150072	-0.6232839148758251	0.5330979660837182	0.9280384654255248
ZSWIM6	418	281	287	371	361	361	343.6479158946392	0.082321880550893	0.25528942119444975	0.3224649112592479	0.7471005159585117	0.9717098219769253
unown2770	0	0	0	0	1	0	0.13642655323749983	0.8765167261081878	4.080472856796901	0.21480763550434148	0.8299172995878408	NA
PTPN12	285	211	190	448	366	274	289.2250651491465	0.5816830794460572	0.264851355063301	2.1962624254160668	0.02807316550762457	0.30706688395987025
unown2771	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
unown2772	248	438	335	151	269	136	261.0314647119732	-1.0085951273008524	0.3153066184488899	-3.1987756307257538	0.0013801253346070331	0.03766841423522924
unown2773	1011	1138	1093	938	1123	545	960.3149454023162	-0.4460911311515609	0.23070242941904442	-1.933621298548563	0.05315970662588515	0.4403113128582788
unown2774	964	773	729	914	944	617	809.4850754707503	-0.09307771324543383	0.19860075918310552	-0.4686674594210299	0.6393073499556534	0.945817878704966
DFFB	364	364	271	242	366	156	286.8307867047929	-0.5111711023627746	0.27022450045135477	-1.891653427091059	0.0585371723936723	0.4608700090716181
MARK1	1172	1055	931	965	1252	748	1001.8181398705445	-0.19748944267533028	0.18069838149174786	-1.092923141009701	0.2744275469869177	0.8197149221014857
unown2775	158	221	194	180	317	255	218.23674398407067	0.29492605380857906	0.3064634389571316	0.9623531433706636	0.3358722422811119	0.8532832845300912
unown2776	46	32	30	18	30	68	38.048074456684084	0.1105998466334508	0.6410571216295936	0.17252728797755407	0.8630230102930789	0.9849179638383795
IL6	26	22	26	25	40	19	25.711736228833367	0.050900159102306344	0.5628044551872651	0.09044022063643765	0.9279373961882164	0.9917632016317319
AFF1	479	703	419	575	817	406	550.4996655028687	0.05263352043321226	0.25668685722506596	0.20504953390372688	0.8375334246834358	0.9833005033723994
TUBG1	706	1181	1007	795	1087	440	854.8021054516989	-0.4668167808488178	0.29455299583278693	-1.5848312101833868	0.11300468924030044	0.6122889641492993
CEP104	387	395	363	382	365	449	390.66065588279406	0.00434962455027295	0.26046017457116083	0.016699768236869476	0.986676132056093	0.9970126504778171
FAM126A	310	344	175	348	493	399	336.89677614539517	0.5152704346161081	0.2743236707576067	1.8783301972923903	0.06033600801412974	0.4675929807068547
KIF2A	2322	2062	1531	2366	3019	2368	2234.035814491467	0.31309244270519726	0.18251142503230777	1.7154676352440639	0.08625952427956683	0.5495455581036257
GSAP	68	76	38	82	86	39	62.63758942800336	0.08456721627324339	0.433037617903439	0.19528838321870834	0.8451671908396496	0.9833005033723994
YIPF6	392	561	378	443	525	286	422.12839974932336	-0.19742429239055043	0.24844700837453712	-0.7946334056594101	0.4268267804221251	0.8916852219407828
unown2777	53	35	42	50	41	25	40.43858335409971	-0.2690919017583616	0.4841258476461445	-0.5558304789275479	0.5783267475010612	0.9369625643904519
CNTNAP1	248	271	256	269	414	72	245.41244794259168	-0.22206738912992674	0.43093983913901107	-0.5153094909340536	0.6063367678218332	0.9406186630763363
unown2778	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
unown2779	127	118	27	139	204	47	103.4909842631623	0.4051180894580512	0.5539210600251997	0.731364302053475	0.46455666379169214	0.9068755367710064
unown2780	18	5	12	15	7	36	16.11545463812581	0.7584416087526077	0.9168096355769787	0.8272618211252712	0.4080886783848329	0.8839146118078196
unown2781	2	0	0	3	0	0	0.7983416297087003	0.5827746386591081	3.9598485708357414	0.14717094056354565	0.8829970968822776	NA
NSMF	684	951	557	1727	2393	1075	1175.5118653937807	1.1253197083421234	0.25346442150437737	4.439754114849957	9.006171623892213e-6	6.149993276234739e-4
unown2782	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
unown2783	13	0	0	14	0	4	5.0639350132836505	0.5255939512523845	2.0689424824674023	0.25403990478535	0.799464729530346	NA
LRRC47	878	715	523	662	764	368	635.2194762505463	-0.34516691176215725	0.2506721735720366	-1.3769654080211076	0.16852294298370543	0.7147497728481814
unown2784	185	272	218	131	159	69	170.87032788831635	-1.0434648648265827	0.32426866082873057	-3.217902285591857	0.0012913180173640382	0.03581167456726513
unown2785	1	1	3	1	3	0	1.4623641543002104	-0.5995901665010144	2.2321138030842866	-0.26861989100757927	0.788222203907329	NA
CCDC146	7	19	2	28	30	12	15.426575567063258	1.2350258238185419	0.880474296585865	1.4026824276500622	0.16071155964664172	0.7010945053092181
unown2786	0	0	6	0	0	7	2.4645053158700496	0.20763083271613558	2.8500199740520396	0.07285241317833108	0.9419235620442632	NA
unown2787	67	63	44	59	71	45	56.910558165278765	-0.08387149468287355	0.3893541263294746	-0.21541185520119754	0.8294462278463112	0.9824325541126175
unown2788	12	18	0	17	33	0	12.059911852878107	0.5801375545316003	1.433413278735837	0.40472455720742184	0.6856799890731744	0.9608685636428864
unown2789	214	318	283	260	310	164	254.53742142847912	-0.2788568207388609	0.28632941545950197	-0.973902106045762	0.3301051479524809	0.849422241152483
unown2790	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
unown2791	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
unown2792	21	26	16	32	27	34	25.842923997421806	0.5127427260785213	0.5733913612928809	0.8942282020475347	0.3711998058499467	0.8687183455828332
unown2793	0	3	0	0	0	0	0.48798391601207847	-2.4694046027106764	3.9983945933343548	-0.6175990250755572	0.5368396874092781	NA
OPHN1	256	348	220	311	431	183	282.359067971525	0.042213596146418925	0.28972012310525946	0.145704743232772	0.884154476776187	0.9881305291884287
unown2794	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
unown2795	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
unown2796	22	0	10	28	0	4	10.640901897908266	-0.04583167089980616	1.575280095838065	-0.029094299496892483	0.97678938221748	0.9956935649953743
unown2797	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
unown2798	16	9	8	9	21	12	12.103458751085466	0.24846742076968317	0.8093951227593763	0.30697914255105985	0.7588592480611465	0.9729642262299565
unown2799	26	17	21	27	31	4	20.206034533407642	-0.2160023078712402	0.7649990259642578	-0.282356317511615	0.7776703063457342	0.9766006725172677
unown2800	6	0	1	3	4	1	2.3593025162359464	0.0876851503051399	1.9103849633761476	0.04589920460333681	0.9633905881452788	NA
unown2801	21	150	69	21	98	24	62.14267732364888	-0.9369491760740584	0.7099298549165367	-1.3197771154224966	0.1869094443182249	0.7351410821535045
unown2802	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
KLHL7	587	648	625	760	1109	815	744.6487673105177	0.42640883712918626	0.20885003627291449	2.0416986500877456	0.04118143276349127	0.3838233812229649
unown2803	54	37	68	67	70	45	56.32944294127923	0.06786872925902517	0.4466702981687832	0.15194368091468582	0.8792313558549427	0.9878494573733372
unown2804	1	0	0	0	3	0	0.5682739571407613	1.1858268517436423	4.0088295972889085	0.29580375592556823	0.7673799544829175	NA
unown2805	213	224	219	185	217	103	190.68453137769302	-0.5056322496690114	0.2868650081912691	-1.7626138958428763	0.07796563180506641	0.5294727489250612
unown2806	209	94	120	124	71	75	115.0763277441897	-0.7099323844938631	0.41505620762478657	-1.7104487812784297	0.08718291702963112	0.5532890517236208
unown2807	0	76	0	0	93	0	25.049928656726806	0.038097830748245166	3.732367346024033	0.010207417227789627	NA	NA
unown2808	17	6	7	12	14	10	10.731718398142272	0.18660065592083108	0.8612883049856065	0.21665295446447455	0.828478814017865	0.9820915125331251
unown2809	372	352	292	461	450	351	373.4994664046426	0.22757201811002833	0.20947048926232964	1.086415651729487	0.27729513995808985	0.821418121210376
unown2810	5	1	2	0	0	0	1.3385069348373564	-3.920303147500027	2.810244834306146	-1.395004129050541	0.163014594431891	NA
unown2811	2	0	0	0	0	0	0.31798859485652387	-1.8586985831766512	4.04581021118378	-0.4594131919581089	0.6459374767470405	NA
TP73	1	1	0	3	0	2	1.1796894629875088	1.3813168040718862	2.6938596557577137	0.5127649471714432	0.6081157522995817	NA
unown2812	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
unown2813	0	0	0	0	1	0	0.13642655323749983	0.8765167261081878	4.080472856796901	0.21480763550434148	0.8299172995878408	NA
unown2814	0	0	0	1	0	0	0.1601176782840588	0.8765167261081879	4.080472856796901	0.2148076355043415	0.8299172995878408	NA
unown2815	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
unown2816	727	728	421	719	770	653	657.6661376447715	0.12735373809400363	0.22831920108756362	0.5577881206984501	0.5769890754741979	0.9369625643904519
unown2817	132	31	119	118	39	306	130.69144709167782	0.7502084003045382	0.7013250166371237	1.0697014686597264	0.2847537050619994	0.8227765464783138
FGL2	4	5	0	5	3	9	4.358715481696338	0.9769632952980376	1.4846327616986048	0.6580504758498458	0.5105056972263575	NA
unown2818	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
RAB3GAP2	746	606	465	427	713	802	622.8281270732026	0.05133130195730504	0.30286226216606554	0.16948728306453392	0.8654133743017736	0.9850506256604946
unown2819	176	129	128	155	140	117	139.35453571825664	-0.1532672484471701	0.293477370637771	-0.5222455418422791	0.6014993807889448	0.9401033331901509
unown2820	21	63	30	40	91	29	43.5955500614631	0.33709564367083844	0.5842935628805451	0.5769285596934693	0.5639877166766778	0.9348358931984516
DNM2	76	167	77	74	123	37	89.52792858726887	-0.5932348587539591	0.465461748998004	-1.2745082921013624	0.20248333582442676	0.7509678085475261
unown2821	7	3	0	2	0	2	2.2988601799477406	-1.2324484289236703	2.134443306750457	-0.5774097747295	0.5636626726149492	NA
FAM185A	256	225	162	268	265	145	214.59857360096385	-0.02233221076923426	0.2821586874296149	-0.0791476986679883	0.9369151444305129	0.992042402996435
DIMT1	460	554	353	479	613	377	461.994706715048	0.00667736606285798	0.22006438934807954	0.030342783231030977	0.9757936761829884	0.9953965963029192
unown2822	0	1	0	0	0	0	0.16266130533735948	-1.0470366255343013	4.080472856796901	-0.2565968852826058	0.7974899797035521	NA
MAPK10	2241	1582	1631	2226	2077	2686	2071.2445200800707	0.31110314796738714	0.25433803505430014	1.2231876679434435	0.22125882230434127	0.7700263222394279
unown2823	3485	2497	2879	2893	3823	3212	3099.8632957367095	0.07702888727247408	0.2072839820759462	0.37161041823410973	0.710182931121389	0.9668525824687343
unown2824	26	33	13	39	52	27	30.41481809851852	0.6199460529594552	0.5541424241717878	1.118748585051968	0.26324741166689847	0.8106206836939686
unown2825	14	5	2	16	6	7	8.12242589380508	0.4461996615376131	1.0844290198385713	0.4114604583378215	0.6807349299395068	0.9599096394656634
unown2826	0	1	2	2	0	4	1.6191324550035862	0.9862008829535435	2.4271656877714265	0.4063179073114917	0.6845090294452871	NA
WRAP73	90	159	115	95	178	103	121.01856592260891	-0.07232671582136542	0.35954479163956254	-0.2011619066752376	0.8405719766688267	0.9833005033723994
unown2827	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
